Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/progress/?workspace_id=ws-af61a297,1,0,7.2170999919762835,7.2170999919762835,7.2170999919762835,7.2170999919762835,82.0,0.03385002476869071,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/progress/?workspace_id=ws-b99c20c9,4,0,8,8.574449999287026,4.441099998075515,11.747700002160855,82.0,0.13540009907476283,0.0,10,10,12,12,12,12,12,12,12,12,12
GET,/progress/?workspace_id=ws-b9ab339b,1,0,9.295900003053248,9.295900003053248,9.295900003053248,9.295900003053248,82.0,0.03385002476869071,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/progress/?workspace_id=ws-bb27463f,2,0,5,8.637200000521261,4.8349999997299165,12.439400001312606,82.0,0.06770004953738142,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/progress/?workspace_id=ws-bd712406,3,0,10.816599999088794,9.147166672240322,5.971900012809783,10.816599999088794,82.0,0.10155007430607213,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/progress/?workspace_id=ws-bf136f06,2,0,5.285000006551854,5.443000001832843,5.285000006551854,5.600999997113831,96.0,0.06770004953738142,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/progress/?workspace_id=ws-c0ceab4b,1,0,4.92790000862442,4.92790000862442,4.92790000862442,4.92790000862442,82.0,0.03385002476869071,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/progress/?workspace_id=ws-c56212cf,1,0,5.71009999839589,5.71009999839589,5.71009999839589,5.71009999839589,100.0,0.03385002476869071,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/progress/?workspace_id=ws-c87421f9,1,0,17.781800008378923,17.781800008378923,17.781800008378923,17.781800008378923,82.0,0.03385002476869071,0.0,18,18,18,18,18,18,18,18,18,18,18
GET,/progress/?workspace_id=ws-cb63a320,1,0,12.3299999977462,12.3299999977462,12.3299999977462,12.3299999977462,82.0,0.03385002476869071,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/progress/?workspace_id=ws-cd2582f4,2,0,7,8.622449997346848,6.648599999607541,10.596299995086156,91.0,0.06770004953738142,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/progress/?workspace_id=ws-ce242896,2,0,7,9.564949999912642,6.948599999304861,12.181300000520423,89.0,0.06770004953738142,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/progress/?workspace_id=ws-dc1834a3,2,0,6.18870000471361,6.249500002013519,6.18870000471361,6.310299999313429,82.0,0.06770004953738142,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/progress/?workspace_id=ws-e3959602,1,0,11.42989999789279,11.42989999789279,11.42989999789279,11.42989999789279,82.0,0.03385002476869071,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/progress/?workspace_id=ws-e93a3e95,1,0,5.132999998750165,5.132999998750165,5.132999998750165,5.132999998750165,96.0,0.03385002476869071,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/progress/?workspace_id=ws-fc72b6ff,2,0,5.025000005844049,5.594050002400763,5.025000005844049,6.1630999989574775,96.0,0.06770004953738142,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/task/ [GET],111,0,10,74.39830810825869,4.564500006381422,814.2133000073954,96.8108108108108,3.7573527493246686,0.0,10,12,15,18,31,650,700,700,810,810,810
POST,/task/ [POST],44,0,9,56.49837045579757,4.666200009523891,698.1746000092244,156.0,1.4894010898223913,0.0,9,12,16,17,28,590,700,700,700,700,700
GET,/task/?workspace_id=demo-workspace-123,20,0,7,36.060774997167755,3.3149999944726005,587.9859999986365,42.0,0.6770004953738142,0.0,7,8,9,9,19,590,590,590,590,590,590
PATCH,/task/{id} [PATCH],8,0,9,195.02929999907792,5.685099997208454,849.0153000020655,162.0,0.27080019814952566,0.0,10,17,650,650,850,850,850,850,850,850,850
GET,/timeline/?workspace_id=ws-06ec755c,2,0,54,337.67230000376003,53.75819999608211,621.586400011438,695.5,0.06770004953738142,0.0,620,620,620,620,620,620,620,620,620,620,620
GET,/timeline/?workspace_id=ws-07098149,6,0,10,108.84955000074115,5.090999999083579,602.781399997184,322.3333333333333,0.20310014861214426,0.0,10,10,17,17,600,600,600,600,600,600,600
GET,/timeline/?workspace_id=ws-0fd28c26,1,0,10.075899990624748,10.075899990624748,10.075899990624748,10.075899990624748,509.0,0.03385002476869071,0.0,10,10,10,10,10,10,10,10,10,10,10
GET,/timeline/?workspace_id=ws-10486249,1,0,994.064200000139,994.064200000139,994.064200000139,994.064200000139,789.0,0.03385002476869071,0.0,990,990,990,990,990,990,990,990,990,990,990
GET,/timeline/?workspace_id=ws-17367c2e,1,0,6.839399997261353,6.839399997261353,6.839399997261353,6.839399997261353,595.0,0.03385002476869071,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/timeline/?workspace_id=ws-1b3e66e2,2,0,12,13.735349995840807,11.649299995042384,15.82139999663923,412.0,0.06770004953738142,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/timeline/?workspace_id=ws-216e3b4d,1,0,15.571800002362579,15.571800002362579,15.571800002362579,15.571800002362579,789.0,0.03385002476869071,0.0,16,16,16,16,16,16,16,16,16,16,16
GET,/timeline/?workspace_id=ws-2964316b,3,0,9,9.006399995996617,8.191500004613772,9.99039999442175,229.0,0.10155007430607213,0.0,9,9,10,10,10,10,10,10,10,10,10
GET,/timeline/?workspace_id=ws-2a18c926,1,0,11.292899987893179,11.292899987893179,11.292899987893179,11.292899987893179,595.0,0.03385002476869071,0.0,11,11,11,11,11,11,11,11,11,11,11
GET,/timeline/?workspace_id=ws-2b0a3ffd,2,0,12,333.46209999581333,11.771799996495247,655.1523999951314,875.0,0.06770004953738142,0.0,660,660,660,660,660,660,660,660,660,660,660
GET,/timeline/?workspace_id=ws-2bdca799,2,0,8,310.4327499968349,7.570799993118271,613.2947000005515,509.0,0.06770004953738142,0.0,610,610,610,610,610,610,610,610,610,610,610
GET,/timeline/?workspace_id=ws-35d387d5,1,0,8.721499994862825,8.721499994862825,8.721499994862825,8.721499994862825,229.0,0.03385002476869071,0.0,9,9,9,9,9,9,9,9,9,9,9
GET,/timeline/?workspace_id=ws-4597f80e,2,0,5.443300004117191,5.593200003204402,5.443300004117191,5.743100002291612,229.0,0.06770004953738142,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/timeline/?workspace_id=ws-4b0e6cb1,1,0,8.202299999538809,8.202299999538809,8.202299999538809,8.202299999538809,789.0,0.03385002476869071,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/timeline/?workspace_id=ws-515d9d60,1,0,21.421299999929033,21.421299999929033,21.421299999929033,21.421299999929033,229.0,0.03385002476869071,0.0,21,21,21,21,21,21,21,21,21,21,21
GET,/timeline/?workspace_id=ws-518c890e,2,0,6,15.006950001406949,5.67600000067614,24.337900002137758,552.0,0.06770004953738142,0.0,24,24,24,24,24,24,24,24,24,24,24
GET,/timeline/?workspace_id=ws-51f69d28,1,0,8.307699987199157,8.307699987199157,8.307699987199157,8.307699987199157,1241.0,0.03385002476869071,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/timeline/?workspace_id=ws-6440dfa7,6,0,7,10.303500001706803,6.390900001861155,19.745700003113598,229.0,0.20310014861214426,0.0,10,10,11,11,20,20,20,20,20,20,20
GET,/timeline/?workspace_id=ws-8c84b75d,1,0,77.72390000172891,77.72390000172891,77.72390000172891,77.72390000172891,229.0,0.03385002476869071,0.0,78,78,78,78,78,78,78,78,78,78,78
GET,/timeline/?workspace_id=ws-9b70df79,1,0,6.823799994890578,6.823799994890578,6.823799994890578,6.823799994890578,509.0,0.03385002476869071,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/timeline/?workspace_id=ws-a30c1f5c,3,0,6,8.298399993994584,5.659199989167973,13.363899997784756,229.0,0.10155007430607213,0.0,6,6,13,13,13,13,13,13,13,13,13
GET,/timeline/?workspace_id=ws-a3e42319,1,0,5.147399991983548,5.147399991983548,5.147399991983548,5.147399991983548,789.0,0.03385002476869071,0.0,5,5,5,5,5,5,5,5,5,5,5
GET,/timeline/?workspace_id=ws-ad3b55ee,1,0,27.858899993589148,27.858899993589148,27.858899993589148,27.858899993589148,789.0,0.03385002476869071,0.0,28,28,28,28,28,28,28,28,28,28,28
GET,/timeline/?workspace_id=ws-af61a297,1,0,6.217499991180375,6.217499991180375,6.217499991180375,6.217499991180375,875.0,0.03385002476869071,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/timeline/?workspace_id=ws-b99c20c9,1,0,12.108499999158084,12.108499999158084,12.108499999158084,12.108499999158084,595.0,0.03385002476869071,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/timeline/?workspace_id=ws-b9ab339b,2,0,5.229000002145767,328.97809999849414,5.229000002145767,652.7271999948425,229.0,0.06770004953738142,0.0,650,650,650,650,650,650,650,650,650,650,650
GET,/timeline/?workspace_id=ws-bb27463f,2,0,4.2508000042289495,5.727100004150998,4.2508000042289495,7.203400004073046,509.0,0.06770004953738142,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/timeline/?workspace_id=ws-bf136f06,1,0,7.320000004256144,7.320000004256144,7.320000004256144,7.320000004256144,229.0,0.03385002476869071,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/timeline/?workspace_id=ws-c0ceab4b,1,0,7.576500007417053,7.576500007417053,7.576500007417053,7.576500007417053,229.0,0.03385002476869071,0.0,8,8,8,8,8,8,8,8,8,8,8
GET,/timeline/?workspace_id=ws-c56212cf,1,0,40.24139999819454,40.24139999819454,40.24139999819454,40.24139999819454,516.0,0.03385002476869071,0.0,40,40,40,40,40,40,40,40,40,40,40
GET,/timeline/?workspace_id=ws-cd2582f4,2,0,6,317.139450009563,5.6908000115072355,628.5881000076188,372.5,0.06770004953738142,0.0,630,630,630,630,630,630,630,630,630,630,630
GET,/timeline/?workspace_id=ws-ce242896,4,0,6,9.148249999270774,5.213299999013543,16.158999991603196,665.0,0.13540009907476283,0.0,9,9,16,16,16,16,16,16,16,16,16
GET,/timeline/?workspace_id=ws-dc1834a3,2,0,13.031900001806207,412.42694999527885,13.031900001806207,811.8219999887515,229.0,0.06770004953738142,0.0,810,810,810,810,810,810,810,810,810,810,810
GET,/timeline/?workspace_id=ws-e5a27a77,3,0,6.637500002398156,6.059433338426364,4.935600009048358,6.637500002398156,978.0,0.10155007430607213,0.0,7,7,7,7,7,7,7,7,7,7,7
GET,/timeline/?workspace_id=ws-eb5ad9ff,1,0,12.232600012794137,12.232600012794137,12.232600012794137,12.232600012794137,509.0,0.03385002476869071,0.0,12,12,12,12,12,12,12,12,12,12,12
GET,/timeline/?workspace_id=ws-f285eb1c,2,0,11.284899999736808,12.660200001846533,11.284899999736808,14.035500003956258,229.0,0.06770004953738142,0.0,14,14,14,14,14,14,14,14,14,14,14
GET,/timeline/?workspace_id=ws-fc72b6ff,1,0,5.779600003734231,5.779600003734231,5.779600003734231,5.779600003734231,509.0,0.03385002476869071,0.0,6,6,6,6,6,6,6,6,6,6,6
GET,/timeline/?workspace_id=ws-fe39d105,1,0,6.750099986675195,6.750099986675195,6.750099986675195,6.750099986675195,595.0,0.03385002476869071,0.0,7,7,7,7,7,7,7,7,7,7,7
POST,/workspace/create,50,0,36,102.69186199991964,19.051000010222197,587.5101999990875,163.0,1.6925012384345355,0.0,37,78,90,94,570,580,590,590,590,590,590
,Aggregated,773,1,9,91.96115743825865,2.8319999983068556,7398.829899990233,213.21733505821476,26.16606914619792,0.03385002476869071,9,12,17,24,570,650,800,980,7400,7400,7400
